user_id,email,first_name,last_name,npi,role,cme_id,title,credits,completion_date,activity_type,category,cme_provider,cme_state,certificate_number,certificate_url,notes,compliance_status,cme_created_at,cme_metadata
185350dd-85d5-41d1-9001-aa65c6015409,provider.multistate8@example.com,Robert,Martinez,,provider,607fea0b-98da-4687-a4ef-198cb9a2ec92,Quality Improvement in Healthcare,2.4,2025-07-10,Self-Study,category_1,AMA PRA Category 1,,,,,compliant,2025-11-19T03:58:02.233156,
185350dd-85d5-41d1-9001-aa65c6015409,provider.multistate8@example.com,Robert,Martinez,,provider,c2e55f4b-1d78-49ba-9ed7-70bc71795a97,Medical Ethics and Professionalism,0.7,2025-06-19,Course,category_1,AMA PRA Category 1,,,,,compliant,2025-11-19T03:58:02.233198,
185350dd-85d5-41d1-9001-aa65c6015409,provider.multistate8@example.com,Robert,Martinez,,provider,2f5b184a-890a-428f-84f0-42eaf25183ef,Advanced Cardiac Life Support,3.8,2025-05-03,Webinar,category_1,AMA PRA Category 1,,,,,compliant,2025-11-19T03:58:02.233218,
185350dd-85d5-41d1-9001-aa65c6015409,provider.multistate8@example.com,Robert,Martinez,,provider,0b381cbb-a8ad-48f5-a9fa-3a0cc7706b05,Clinical Practice Guidelines Update,3.1,2024-10-23,Webinar,category_1,AMA PRA Category 1,,,,,compliant,2025-11-19T03:58:02.233299,
185350dd-85d5-41d1-9001-aa65c6015409,provider.multistate8@example.com,Robert,Martinez,,provider,453a5d6c-a995-40c1-9d34-85df7ae89f2e,Diagnostic Imaging Updates,3.5,2024-07-25,Course,category_1,AMA PRA Category 1,,,,,compliant,2025-11-19T03:58:02.233177,
185350dd-85d5-41d1-9001-aa65c6015409,provider.multistate8@example.com,Robert,Martinez,,provider,c6c09b9e-7364-47b9-8a9f-ba364a1845d8,Clinical Research Methods,3.7,2024-07-17,Self-Study,category_1,AMA PRA Category 1,,,,,compliant,2025-11-19T03:58:02.233238,
185350dd-85d5-41d1-9001-aa65c6015409,provider.multistate8@example.com,Robert,Martinez,,provider,760716bd-1eda-436f-b8f1-ece81efcdbb2,Clinical Practice Guidelines Update,0.7,2024-05-22,Conference,category_1,AMA PRA Category 1,,,,,compliant,2025-11-19T03:58:02.233135,
185350dd-85d5-41d1-9001-aa65c6015409,provider.multistate8@example.com,Robert,Martinez,,provider,cd433923-2693-4662-9fc8-ffb2900c8794,Patient Safety and Risk Management,2.3,2024-03-02,Self-Study,category_1,AMA PRA Category 1,,,,,compliant,2025-11-19T03:58:02.233047,
185350dd-85d5-41d1-9001-aa65c6015409,provider.multistate8@example.com,Robert,Martinez,,provider,3c41b127-4a0b-4219-9588-f71e6e38d811,Electronic Health Records Best Practices,2.2,2024-01-13,Self-Study,category_1,AMA PRA Category 1,,,,,compliant,2025-11-19T03:58:02.233258,
185350dd-85d5-41d1-9001-aa65c6015409,provider.multistate8@example.com,Robert,Martinez,,provider,fd5ab432-8be6-4110-b7b6-09f6c4c16b68,Quality Improvement in Healthcare,2.2,2023-12-06,Workshop,category_1,AMA PRA Category 1,,,,,compliant,2025-11-19T03:58:02.233088,
185350dd-85d5-41d1-9001-aa65c6015409,provider.multistate8@example.com,Robert,Martinez,,provider,21357243-ba0b-4f4d-aa47-fe74a280688d,Medical Ethics and Professionalism,2.3,2023-11-30,Conference,category_1,AMA PRA Category 1,,,,,compliant,2025-11-19T03:58:02.233278,
b8f30691-2d18-4add-bee3-367020a3437c,delegate4@credentialmate.com,Patricia,Miller,,delegate,,,,,,,,,,,,,,
fa59c386-dbb7-4a6b-893e-6154cb626056,provider.multistate1@example.com,Sarah,Mitchell,,provider,d44fa75f-0d0c-4803-aa36-4aae23be6d94,MO Controlled Substances Education,1.2,2025-08-28,Course,category_1,MO State Medical Board,MO,,,,compliant,2025-11-19T03:58:02.197044,
fa59c386-dbb7-4a6b-893e-6154cb626056,provider.multistate1@example.com,Sarah,Mitchell,,provider,abbdb0f4-8dd0-4468-ae61-3f967f346c1d,NC Controlled Substances Education,1.6,2025-07-17,Course,category_1,NC State Medical Board,NC,,,,compliant,2025-11-19T03:58:02.197282,
fa59c386-dbb7-4a6b-893e-6154cb626056,provider.multistate1@example.com,Sarah,Mitchell,,provider,3fbe0953-a4d5-4e18-aca1-2213cb7053f7,MO Opioid Prescribing Education,2.7,2025-06-22,Webinar,category_1,MO State Medical Board,MO,,,,compliant,2025-11-19T03:58:02.197091,
fa59c386-dbb7-4a6b-893e-6154cb626056,provider.multistate1@example.com,Sarah,Mitchell,,provider,f5b2a5a5-30a1-4f1f-a941-62bb7dea1e2c,Pharmacology Updates,0.7,2025-06-13,Self-Study,category_1,AMA PRA Category 1,,,,,compliant,2025-11-19T03:58:02.196913,
fa59c386-dbb7-4a6b-893e-6154cb626056,provider.multistate1@example.com,Sarah,Mitchell,,provider,31a7dd46-e015-4472-8d58-730c84fc3db3,Clinical Practice Guidelines Update,3.7,2025-06-10,Self-Study,category_1,AMA PRA Category 1,,,,,compliant,2025-11-19T03:58:02.196871,
fa59c386-dbb7-4a6b-893e-6154cb626056,provider.multistate1@example.com,Sarah,Mitchell,,provider,ec5bd523-085e-4e84-aeca-c0862594be6c,Clinical Practice Guidelines Update,1.8,2025-05-24,Conference,category_1,AMA PRA Category 1,,,,,compliant,2025-11-19T03:58:02.196954,
fa59c386-dbb7-4a6b-893e-6154cb626056,provider.multistate1@example.com,Sarah,Mitchell,,provider,82598c21-3cfc-44ce-a90d-0683c457ab50,MO Ethics,2.5,2025-05-21,Course,category_1,MO State Medical Board,MO,,,,compliant,2025-11-19T03:58:02.197135,
fa59c386-dbb7-4a6b-893e-6154cb626056,provider.multistate1@example.com,Sarah,Mitchell,,provider,5bad559b-0e04-488d-9c01-72f326329620,NC Professional Boundaries,1.6,2025-05-10,Webinar,category_1,NC State Medical Board,NC,,,,compliant,2025-11-19T03:58:02.197261,
fa59c386-dbb7-4a6b-893e-6154cb626056,provider.multistate1@example.com,Sarah,Mitchell,,provider,a87df4c3-813f-48eb-bef6-15fc5ee18a5c,Medical Ethics and Professionalism,2.2,2025-04-26,Self-Study,category_1,AMA PRA Category 1,,,,,compliant,2025-11-19T03:58:02.196976,
fa59c386-dbb7-4a6b-893e-6154cb626056,provider.multistate1@example.com,Sarah,Mitchell,,provider,b4c19c5b-ddc9-4871-9332-0be7171d8420,Advanced Cardiac Life Support,2.6,2025-03-09,Course,category_1,AMA PRA Category 1,,,,,compliant,2025-11-19T03:58:02.196827,
fa59c386-dbb7-4a6b-893e-6154cb626056,provider.multistate1@example.com,Sarah,Mitchell,,provider,d29a5f74-4cf6-4f2c-afbb-9fe1a70d0634,Medical Ethics and Professionalism,3.3,2025-01-24,Self-Study,category_1,AMA PRA Category 1,,,,,compliant,2025-11-19T03:58:02.196803,
fa59c386-dbb7-4a6b-893e-6154cb626056,provider.multistate1@example.com,Sarah,Mitchell,,provider,6e8acc0e-4771-47e8-92c0-30d50be1d6e3,MO Controlled Substances Education,2.6,2024-11-15,Workshop,category_1,MO State Medical Board,MO,,,,compliant,2025-11-19T03:58:02.197068,
fa59c386-dbb7-4a6b-893e-6154cb626056,provider.multistate1@example.com,Sarah,Mitchell,,provider,5a089d90-bc92-4faf-a54f-255c6ed831fe,Medical Ethics and Professionalism,1.6,2024-11-07,Course,category_1,AMA PRA Category 1,,,,,compliant,2025-11-19T03:58:02.196892,
fa59c386-dbb7-4a6b-893e-6154cb626056,provider.multistate1@example.com,Sarah,Mitchell,,provider,385719ee-e6b6-4fc8-9e64-09b0b08ff293,Advanced Cardiac Life Support,1.9,2024-10-06,Self-Study,category_1,AMA PRA Category 1,,,,,compliant,2025-11-19T03:58:02.196934,
fa59c386-dbb7-4a6b-893e-6154cb626056,provider.multistate1@example.com,Sarah,Mitchell,,provider,380ec001-b7b5-423f-94cc-a6a5a6720da6,NC Risk Management,2.3,2024-09-29,Course,category_1,NC State Medical Board,NC,,,,compliant,2025-11-19T03:58:02.197200,
fa59c386-dbb7-4a6b-893e-6154cb626056,provider.multistate1@example.com,Sarah,Mitchell,,provider,be6d851d-ba1f-4c5e-8dc0-94425b099a88,Clinical Practice Guidelines Update,0.8,2024-09-28,Webinar,category_1,AMA PRA Category 1,,,,,compliant,2025-11-19T03:58:02.196850,
fa59c386-dbb7-4a6b-893e-6154cb626056,provider.multistate1@example.com,Sarah,Mitchell,,provider,65103103-9a60-44f8-9314-df0e3c083a18,MO Ethics,1.7,2024-08-15,Workshop,category_1,MO State Medical Board,MO,,,,compliant,2025-11-19T03:58:02.197157,
fa59c386-dbb7-4a6b-893e-6154cb626056,provider.multistate1@example.com,Sarah,Mitchell,,provider,d05be155-8c2e-4bdb-afef-f7727e91f173,Diagnostic Imaging Updates,2.6,2024-07-31,Course,category_1,AMA PRA Category 1,,,,,compliant,2025-11-19T03:58:02.196752,
fa59c386-dbb7-4a6b-893e-6154cb626056,provider.multistate1@example.com,Sarah,Mitchell,,provider,61fa7fea-6b13-4c21-a1f4-2cb23e6b28b9,Advanced Cardiac Life Support,4.0,2024-05-11,Self-Study,category_1,AMA PRA Category 1,,,,,compliant,2025-11-19T03:58:02.197017,
fa59c386-dbb7-4a6b-893e-6154cb626056,provider.multistate1@example.com,Sarah,Mitchell,,provider,ebeabafe-2bbc-43ea-88f2-62a864d71ed6,NC Professional Boundaries,1.3,2024-05-07,Webinar,category_1,NC State Medical Board,NC,,,,compliant,2025-11-19T03:58:02.197237,
fa59c386-dbb7-4a6b-893e-6154cb626056,provider.multistate1@example.com,Sarah,Mitchell,,provider,432b335a-6d6d-4279-8ddf-a39e1e99ca48,MO Opioid Prescribing Education,2.7,2024-04-25,Workshop,category_1,MO State Medical Board,MO,,,,compliant,2025-11-19T03:58:02.197112,
fa59c386-dbb7-4a6b-893e-6154cb626056,provider.multistate1@example.com,Sarah,Mitchell,,provider,f3fbb359-c9de-4778-9f8f-dab1ed56d06f,Pharmacology Updates,1.4,2024-04-02,Workshop,category_1,AMA PRA Category 1,,,,,compliant,2025-11-19T03:58:02.196672,
fa59c386-dbb7-4a6b-893e-6154cb626056,provider.multistate1@example.com,Sarah,Mitchell,,provider,9f44ec38-dc2e-4d58-bc5a-b927f5fb12cf,Diagnostic Imaging Updates,2.4,2024-02-06,Webinar,category_1,AMA PRA Category 1,,,,,compliant,2025-11-19T03:58:02.196780,
fa59c386-dbb7-4a6b-893e-6154cb626056,provider.multistate1@example.com,Sarah,Mitchell,,provider,91f4aeaf-eb39-41c8-9e63-646421d57554,Quality Improvement in Healthcare,1.3,2024-01-25,Course,category_1,AMA PRA Category 1,,,,,compliant,2025-11-19T03:58:02.196997,
fa59c386-dbb7-4a6b-893e-6154cb626056,provider.multistate1@example.com,Sarah,Mitchell,,provider,8b0e83cf-b293-4a22-a5fe-b5baa41a777f,NC Risk Management,2.7,2023-11-24,Webinar,category_1,NC State Medical Board,NC,,,,compliant,2025-11-19T03:58:02.197179,
a1d94598-df18-4897-9311-a777533da27c,provider.md15@example.com,Maria,Montgomery,<memory at 0x753eaa9bc100>,provider,bcc52bca-15bd-4905-a82b-99d88634a9d5,Maintaining Professional Relationships,4.0,2025-09-21,Course,Professional Boundaries,Harvard Medical School CME,CA,,,Self-paced course,pending,2025-09-21T03:37:17.428797,"{""course_code"": ""PRO-1196"", ""accreditation"": ""AOA Category 1-B"", ""completion_method"": ""hybrid""}"
a1d94598-df18-4897-9311-a777533da27c,provider.md15@example.com,Maria,Montgomery,<memory at 0x753eaa9bc1c0>,provider,282a741d-dc68-4641-9633-d29f28d29fe7,Ethical Boundaries in Patient Care,4.0,2025-09-20,Conference,Professional Boundaries,UpToDate CME,CA,,,Conference attendance,pending,2025-09-20T03:37:17.430468,"{""course_code"": ""PRO-8137"", ""accreditation"": ""AOA Category 1-B"", ""completion_method"": ""online""}"
a1d94598-df18-4897-9311-a777533da27c,provider.md15@example.com,Maria,Montgomery,<memory at 0x753eaa9bc280>,provider,8e3ce8d2-8f9e-4f5a-a1aa-b37eb0d9dd4a,Recognizing and Reporting Child Abuse,1.0,2025-09-07,Self-Study,Child Abuse,Johns Hopkins Medicine,CA,,https://s3.amazonaws.com/cme-certs/753da506-c52f-437f-a695-41c4ba36c753.pdf,Self-paced course,pending,2025-09-07T03:37:17.432746,"{""course_code"": ""CHI-1971"", ""accreditation"": ""AMA PRA Category 1"", ""completion_method"": ""hybrid""}"
a1d94598-df18-4897-9311-a777533da27c,provider.md15@example.com,Maria,Montgomery,<memory at 0x753eaa9bc340>,provider,8f8432e4-5936-414a-bdb7-29794d09ad4e,Domestic Violence in Healthcare Settings,5.0,2025-08-20,Workshop,Domestic Violence,American Academy of Family Physicians (AAFP),CA,,https://s3.amazonaws.com/cme-certs/b8202ea0-70e0-4d18-bcb1-97cfae46cef2.pdf,,pending,2025-08-20T03:37:17.429924,"{""course_code"": ""DOM-9575"", ""accreditation"": ""AMA PRA Category 1"", ""completion_method"": ""online""}"
a1d94598-df18-4897-9311-a777533da27c,provider.md15@example.com,Maria,Montgomery,<memory at 0x753eaa9bc400>,provider,99b1ed37-d434-4239-ab67-cd0d77f38d6d,Recognizing Suicidal Ideation,2.0,2025-02-21,Course,Suicide Prevention,Harvard Medical School CME,CA,,https://s3.amazonaws.com/cme-certs/5fdb8b20-7e6f-4840-bb56-cce26885f558.pdf,,pending,2025-02-21T03:37:17.429383,"{""course_code"": ""SUI-3070"", ""accreditation"": ""AOA Category 1-A"", ""completion_method"": ""in-person""}"
a1d94598-df18-4897-9311-a777533da27c,provider.md15@example.com,Maria,Montgomery,<memory at 0x753eaa9bc4c0>,provider,b4b82645-67ef-46a3-b266-93252579ef4f,Mandatory Reporting for Healthcare Providers,4.0,2025-01-31,Self-Study,Child Abuse,State Medical Board CME,CA,,,Self-paced course,pending,2025-01-31T03:37:17.431121,"{""course_code"": ""CHI-8737"", ""accreditation"": ""AMA PRA Category 2"", ""completion_method"": ""in-person""}"
a1d94598-df18-4897-9311-a777533da27c,provider.md15@example.com,Maria,Montgomery,<memory at 0x753eaa9bc580>,provider,b3e5ca81-b4be-4656-887e-3c8d479c4be6,Palliative Care and Pain Management,2.0,2025-01-11,Course,Pain Management,Cleveland Clinic,CA,,https://s3.amazonaws.com/cme-certs/1c162651-cd49-46ac-9fb1-c2232bbaf32a.pdf,,pending,2025-01-11T03:37:17.432192,"{""course_code"": ""PAI-3350"", ""accreditation"": ""AMA PRA Category 1"", ""completion_method"": ""online""}"
a1d94598-df18-4897-9311-a777533da27c,provider.md15@example.com,Maria,Montgomery,<memory at 0x753eaa9bc640>,provider,d425800f-1bd6-456a-b2f3-f2a9ac02acc5,Human Trafficking: Recognition and Response,2.0,2024-12-22,Conference,Human Trafficking,Mayo Clinic,CA,,https://s3.amazonaws.com/cme-certs/ddf2fef2-04be-420a-96d3-c87856abfdab.pdf,,pending,2024-12-22T03:37:17.428270,"{""course_code"": ""HUM-7627"", ""accreditation"": ""AMA PRA Category 2"", ""completion_method"": ""hybrid""}"
a1d94598-df18-4897-9311-a777533da27c,provider.md15@example.com,Maria,Montgomery,<memory at 0x753eaa9bc700>,provider,793efa8e-c6fb-46f1-a551-94b7888b5489,Sexual Violence and Trauma-Informed Care,5.0,2024-12-21,Course,Domestic Violence,American Academy of Family Physicians (AAFP),,,,Completed online,pending,2024-12-21T03:37:17.430513,"{""course_code"": ""DOM-8178"", ""accreditation"": ""AMA PRA Category 2"", ""completion_method"": ""online""}"
a1d94598-df18-4897-9311-a777533da27c,provider.md15@example.com,Maria,Montgomery,<memory at 0x753eaa9bc7c0>,provider,80b948cd-ac81-471b-af7e-b06af9453c5d,Controlled Substance Prescribing: Best Practices,3.0,2024-08-16,Self-Study,Opioid Prescribing,Coursera Medical Education,CA,,https://s3.amazonaws.com/cme-certs/d4fea397-3f53-4fa3-8142-dbd51926de51.pdf,,pending,2024-08-16T03:37:17.427692,"{""course_code"": ""OPI-2032"", ""accreditation"": ""AMA PRA Category 2"", ""completion_method"": ""online""}"
a1d94598-df18-4897-9311-a777533da27c,provider.md15@example.com,Maria,Montgomery,<memory at 0x753eaa9bc880>,provider,4df68f4b-c821-4ba4-98e4-49f6fe7dc125,Recognizing Suicidal Ideation,1.0,2024-06-02,Course,Suicide Prevention,UpToDate CME,CA,,https://s3.amazonaws.com/cme-certs/c9ef72db-5498-4335-b744-c691c3681d36.pdf,Conference attendance,pending,2024-06-02T03:37:17.431644,"{""course_code"": ""SUI-6146"", ""accreditation"": ""AMA PRA Category 2"", ""completion_method"": ""hybrid""}"
26065ac9-f6dd-4607-86d1-50ad72d210cf,provider.md8@example.com,Matthew,Moore,<memory at 0x753eaa9bc940>,provider,242db1a6-c2a6-4cfa-b8fe-bc8a29d9d439,Documentation and Risk Mitigation,3.0,2025-09-10,Course,Risk Management,Johns Hopkins Medicine,NV,,,Completed online,pending,2025-09-10T03:37:17.493386,"{""course_code"": ""RIS-3780"", ""accreditation"": ""AOA Category 1-A"", ""completion_method"": ""hybrid""}"
accbf163-20e8-4cd6-ab15-e17225c4e86f,provider.multistate14@example.com,Matthew,Moore,,provider,c29347aa-15c0-4b3b-8e30-aaf0a8cc72f8,MA Risk Management,1.7,2025-07-20,Course,category_1,MA State Medical Board,MA,,,,compliant,2025-11-19T03:58:02.260421,
accbf163-20e8-4cd6-ab15-e17225c4e86f,provider.multistate14@example.com,Matthew,Moore,,provider,3a33b539-7171-49e5-9027-2f6cde3e9ee3,Electronic Health Records Best Practices,1.0,2025-07-04,Webinar,category_1,AMA PRA Category 1,,,,,compliant,2025-11-19T03:58:02.260113,
accbf163-20e8-4cd6-ab15-e17225c4e86f,provider.multistate14@example.com,Matthew,Moore,,provider,c21b9ab1-e9ba-4d81-beab-a69e5ac2dbe7,GA Controlled Substances Education,1.9,2025-06-03,Workshop,category_1,GA State Medical Board,GA,,,,compliant,2025-11-19T03:58:02.260346,
26065ac9-f6dd-4607-86d1-50ad72d210cf,provider.md8@example.com,Matthew,Moore,<memory at 0x753eaa9bca00>,provider,cc15631e-2eea-4a8d-acb9-766b45c2bae6,Professional Conduct and Boundaries,5.0,2025-05-19,Course,Professional Boundaries,UpToDate CME,NV,,https://s3.amazonaws.com/cme-certs/1a10a722-02d8-47a8-8640-59fb5a60be7e.pdf,Completed online,pending,2025-05-19T03:37:17.496288,"{""course_code"": ""PRO-2595"", ""accreditation"": ""AMA PRA Category 2"", ""completion_method"": ""in-person""}"
accbf163-20e8-4cd6-ab15-e17225c4e86f,provider.multistate14@example.com,Matthew,Moore,,provider,4a58b67f-5472-4c22-af2c-3facc45dc554,MA End Of Life Care,2.5,2025-05-07,Workshop,category_1,MA State Medical Board,MA,,,,compliant,2025-11-19T03:58:02.260443,
26065ac9-f6dd-4607-86d1-50ad72d210cf,provider.md8@example.com,Matthew,Moore,<memory at 0x753eaa9bcac0>,provider,46a5ea33-ca46-48b0-b33f-f64f8659dd0e,Professional Conduct and Boundaries,3.0,2025-04-20,Workshop,Professional Boundaries,American Medical Association (AMA),NV,,,Conference attendance,pending,2025-04-20T03:37:17.492770,"{""course_code"": ""PRO-9973"", ""accreditation"": ""AOA Category 1-A"", ""completion_method"": ""online""}"
accbf163-20e8-4cd6-ab15-e17225c4e86f,provider.multistate14@example.com,Matthew,Moore,,provider,0f128274-cf76-41b5-a6e1-15d533cf320e,MA End Of Life Care,1.0,2025-03-26,Course,category_1,MA State Medical Board,MA,,,,compliant,2025-11-19T03:58:02.260464,
accbf163-20e8-4cd6-ab15-e17225c4e86f,provider.multistate14@example.com,Matthew,Moore,,provider,0bd23bc4-1430-4635-b903-40fe0798c515,GA Opioid Education,1.2,2025-02-08,Webinar,category_1,GA State Medical Board,GA,,,,compliant,2025-11-19T03:58:02.260323,
accbf163-20e8-4cd6-ab15-e17225c4e86f,provider.multistate14@example.com,Matthew,Moore,,provider,e111510d-e580-421d-b606-d4f4f75576f3,Evidence-Based Medicine,2.8,2025-01-27,Webinar,category_1,AMA PRA Category 1,,,,,compliant,2025-11-19T03:58:02.260252,
accbf163-20e8-4cd6-ab15-e17225c4e86f,provider.multistate14@example.com,Matthew,Moore,,provider,c0f7323f-570f-4a6d-855d-a3776ba8f1d3,FL Medical Errors,1.3,2025-01-23,Workshop,category_1,FL State Medical Board,FL,,,,compliant,2025-11-19T03:58:02.260651,
accbf163-20e8-4cd6-ab15-e17225c4e86f,provider.multistate14@example.com,Matthew,Moore,,provider,2fba1261-ace5-49de-aa65-0c8983ce8fc1,Advanced Cardiac Life Support,2.8,2025-01-15,Course,category_1,AMA PRA Category 1,,,,,compliant,2025-11-19T03:58:02.260299,
accbf163-20e8-4cd6-ab15-e17225c4e86f,provider.multistate14@example.com,Matthew,Moore,,provider,bd07e3ae-65be-4ebd-9e62-6fb10ffffc4f,Clinical Research Methods,2.6,2025-01-11,Self-Study,category_1,AMA PRA Category 1,,,,,compliant,2025-11-19T03:58:02.260274,
accbf163-20e8-4cd6-ab15-e17225c4e86f,provider.multistate14@example.com,Matthew,Moore,,provider,51bf327f-9fd0-4fb0-96c0-b174236c8d2c,FL Medical Errors,2.6,2025-01-05,Webinar,category_1,FL State Medical Board,FL,,,,compliant,2025-11-19T03:58:02.260672,
26065ac9-f6dd-4607-86d1-50ad72d210cf,provider.md8@example.com,Matthew,Moore,<memory at 0x753eaa9bcb80>,provider,de44dd36-d12d-43bf-8001-c55fcbe9b526,Child Maltreatment: Identification and Response,10.0,2025-01-01,Course,Child Abuse,American Osteopathic Association (AOA),NV,,https://s3.amazonaws.com/cme-certs/63a6002e-f617-4c31-8ac0-48fa81f058ad.pdf,Completed online,pending,2025-01-01T03:37:17.494598,"{""course_code"": ""CHI-1466"", ""accreditation"": ""AOA Category 1-A"", ""completion_method"": ""in-person""}"
accbf163-20e8-4cd6-ab15-e17225c4e86f,provider.multistate14@example.com,Matthew,Moore,,provider,38def0eb-425d-485b-b40e-8c8a78276c70,FL Domestic Violence,2.0,2024-11-25,Workshop,category_1,FL State Medical Board,FL,,,,compliant,2025-11-19T03:58:02.260606,
accbf163-20e8-4cd6-ab15-e17225c4e86f,provider.multistate14@example.com,Matthew,Moore,,provider,35b69c63-b25f-4e33-b3e8-fe5d09f302d9,Evidence-Based Medicine,1.9,2024-11-12,Self-Study,category_1,AMA PRA Category 1,,,,,compliant,2025-11-19T03:58:02.260231,
accbf163-20e8-4cd6-ab15-e17225c4e86f,provider.multistate14@example.com,Matthew,Moore,,provider,3f3ee251-80dc-4a2d-9cb6-1d07b1544102,Clinical Practice Guidelines Update,1.0,2024-10-12,Webinar,category_1,AMA PRA Category 1,,,,,compliant,2025-11-19T03:58:02.260168,
accbf163-20e8-4cd6-ab15-e17225c4e86f,provider.multistate14@example.com,Matthew,Moore,,provider,69f23e82-d49a-4720-91c1-6a56a4eb2635,GA Controlled Substances Education,1.4,2024-09-19,Workshop,category_1,GA State Medical Board,GA,,,,compliant,2025-11-19T03:58:02.260374,
26065ac9-f6dd-4607-86d1-50ad72d210cf,provider.md8@example.com,Matthew,Moore,<memory at 0x753eaa9bcc40>,provider,f2673cb1-cbdc-4d85-8493-da3599e7d35d,Healthcare Risk Management Strategies,2.0,2024-09-08,Conference,Risk Management,Cleveland Clinic,,,https://s3.amazonaws.com/cme-certs/4bd74139-5971-48a1-80c8-bb0ea86c9356.pdf,,pending,2024-09-08T03:37:17.496897,"{""course_code"": ""RIS-8855"", ""accreditation"": ""AMA PRA Category 1"", ""completion_method"": ""online""}"
26065ac9-f6dd-4607-86d1-50ad72d210cf,provider.md8@example.com,Matthew,Moore,<memory at 0x753eaa9bcd00>,provider,3f2a1506-c503-45d9-a417-24a84d603144,IPV: Assessment and Response,1.0,2024-09-05,Webinar,Domestic Violence,Cleveland Clinic,NV,,,,pending,2024-09-05T03:37:17.493984,"{""course_code"": ""DOM-4407"", ""accreditation"": ""AMA PRA Category 2"", ""completion_method"": ""online""}"
accbf163-20e8-4cd6-ab15-e17225c4e86f,provider.multistate14@example.com,Matthew,Moore,,provider,f9f1b370-541c-4e83-8b67-3b31442b878c,MA Cultural Competency Training,2.8,2024-08-18,Webinar,category_1,MA State Medical Board,MA,,,,compliant,2025-11-19T03:58:02.260492,
accbf163-20e8-4cd6-ab15-e17225c4e86f,provider.multistate14@example.com,Matthew,Moore,,provider,d2596e6b-0e08-48e5-a30e-2209ac3b3e8c,MA Cultural Competency Training,1.9,2024-08-09,Webinar,category_1,MA State Medical Board,MA,,,,compliant,2025-11-19T03:58:02.260540,
accbf163-20e8-4cd6-ab15-e17225c4e86f,provider.multistate14@example.com,Matthew,Moore,,provider,32c1f228-7a5d-45ed-8442-b771d061bf52,FL Domestic Violence,1.9,2024-08-05,Course,category_1,FL State Medical Board,FL,,,,compliant,2025-11-19T03:58:02.260628,
26065ac9-f6dd-4607-86d1-50ad72d210cf,provider.md8@example.com,Matthew,Moore,<memory at 0x753eaa9bcdc0>,provider,5eca4d41-15bd-447e-ad66-51ed550f0c50,Controlled Substance Prescribing: Best Practices,1.0,2024-07-28,Webinar,Opioid Prescribing,Cleveland Clinic,NV,,https://s3.amazonaws.com/cme-certs/321479a7-3740-46fe-b5dc-8b6a37aabe01.pdf,,pending,2024-07-28T03:37:17.495149,"{""course_code"": ""OPI-6472"", ""accreditation"": ""AOA Category 1-A"", ""completion_method"": ""hybrid""}"
26065ac9-f6dd-4607-86d1-50ad72d210cf,provider.md8@example.com,Matthew,Moore,<memory at 0x753eaa9bce80>,provider,7005a8c1-9ca4-4727-a957-01ad654ccaa3,Professional Conduct and Boundaries,1.0,2024-07-17,Course,Professional Boundaries,American Osteopathic Association (AOA),NV,,,Conference attendance,pending,2024-07-17T03:37:17.496854,"{""course_code"": ""PRO-5366"", ""accreditation"": ""AMA PRA Category 2"", ""completion_method"": ""hybrid""}"
26065ac9-f6dd-4607-86d1-50ad72d210cf,provider.md8@example.com,Matthew,Moore,<memory at 0x753eaa9bcf40>,provider,529cb4bf-a59a-4dc2-a0a4-b3467b358bb6,Identifying Victims of Human Trafficking,3.0,2024-07-15,Course,Human Trafficking,UpToDate CME,NV,,,,pending,2024-07-15T03:37:17.495701,"{""course_code"": ""HUM-5087"", ""accreditation"": ""AMA PRA Category 2"", ""completion_method"": ""in-person""}"
accbf163-20e8-4cd6-ab15-e17225c4e86f,provider.multistate14@example.com,Matthew,Moore,,provider,88433783-f775-433e-914d-5be018516500,FL Hiv Aids,2.4,2024-05-13,Workshop,category_1,FL State Medical Board,FL,,,,compliant,2025-11-19T03:58:02.260575,
accbf163-20e8-4cd6-ab15-e17225c4e86f,provider.multistate14@example.com,Matthew,Moore,,provider,990d603c-5f47-4728-87dd-faeb01519a5e,Patient Safety and Risk Management,1.6,2024-05-10,Conference,category_1,AMA PRA Category 1,,,,,compliant,2025-11-19T03:58:02.260073,
accbf163-20e8-4cd6-ab15-e17225c4e86f,provider.multistate14@example.com,Matthew,Moore,,provider,e6ff1d23-98b2-46de-8b2d-89f8091dc541,Evidence-Based Medicine,2.4,2024-04-01,Conference,category_1,AMA PRA Category 1,,,,,compliant,2025-11-19T03:58:02.260211,
accbf163-20e8-4cd6-ab15-e17225c4e86f,provider.multistate14@example.com,Matthew,Moore,,provider,c4f0c416-00d9-4378-b44b-ffdb32dd7cd0,Quality Improvement in Healthcare,2.2,2024-02-09,Course,category_1,AMA PRA Category 1,,,,,compliant,2025-11-19T03:58:02.260139,
accbf163-20e8-4cd6-ab15-e17225c4e86f,provider.multistate14@example.com,Matthew,Moore,,provider,26d2ad91-2f86-431d-9ecf-295f8465a57d,Medical Ethics and Professionalism,4.0,2024-01-03,Webinar,category_1,AMA PRA Category 1,,,,,compliant,2025-11-19T03:58:02.260189,
